ID,date,utc_start_time,state,home_team,away_team,home_win_probability,projected_home_goals,projected_away_goals,home_playoffs_if_win,home_cup_if_win,home_points_if_win,home_playoffs_if_lose_overtime,home_cup_if_lose_overtime,home_points_if_lose_overtime,home_playoffs_if_lose_regulation,home_cup_if_lose_regulation,home_points_if_lose_regulation,away_playoffs_if_win,away_cup_if_win,away_points_if_win,away_playoffs_if_lose_overtime,away_cup_if_lose_overtime,away_points_if_lose_overtime,away_playoffs_if_lose_regulation,away_cup_if_lose_regulation,away_points_if_lose_regulation,home_record,away_record
2025021162,2026-03-28,2026-03-28 23:00:00,Scheduled,COL,WPG,0.6419,3.6836,2.782,0.964947811185543,0.08319052811964481,103.77769122916342,0.9504249291784702,0.060906515580736544,102.42209631728045,0.9492173913043478,0.08904347826086957,101.78573913043478,0.35855906171460483,0.0016755096341803965,86.3331471655962,0.32754342431761785,0.0,85.39081885856079,0.27899518973810794,0.0023160520220915732,84.21859967931587,5 - 0 - 3,5 - 2 - 0
2025021163,2026-03-28,2026-03-29 00:00:00,Scheduled,DET,PHI,0.5836,3.4469,2.9228,0.5306716929403701,0.011309115832762166,89.39479095270734,0.48663101604278075,0.009358288770053475,88.39304812834224,0.4411592505854801,0.006147540983606557,87.36007025761124,0.13112391930835735,0.0004803073967339097,80.46229586935638,0.09929078014184398,0.0,79.14066193853428,0.08076152304609219,0.0006012024048096192,78.28597194388777,5 - 3 - 0,3 - 3 - 1
2025021164,2026-03-28,2026-03-29 01:00:00,Scheduled,L.A,UTA,0.5325,3.1369,2.9181,0.727887323943662,0.020845070422535212,93.54553990610329,0.6848203939745076,0.02549246813441483,93.0973348783314,0.6471668415529905,0.014428121720881428,91.62644281217209,0.762139037433155,0.021176470588235293,95.1627807486631,0.7383512544802867,0.017921146953405017,94.12664277180406,0.69674688057041,0.020053475935828877,93.05102495543672,3 - 3 - 2,6 - 2 - 0
2025021165,2026-03-28,2026-03-29 02:00:00,Scheduled,CGY,VAN,0.4655,2.781,2.9698,0.0732545649838883,0.0004296455424274973,76.91707841031149,0.05788876276958002,0.0,76.22587968217934,0.04278673835125448,0.0,74.99372759856631,0.7100093545369505,0.01777362020579981,92.99401309635174,0.6683046683046683,0.013513513513513514,91.92874692874693,0.6375943764644624,0.01822442072376985,91.03879198125487,1 - 6 - 1,4 - 4 - 0
2025021166,2026-03-28,2026-03-29 02:30:00,Scheduled,VGK,WSH,0.6113,3.5401,2.8695,0.9752985440863733,0.08997219041387207,104.49075740225749,0.956,0.07733333333333334,103.44,0.956646477526299,0.08925725215173733,102.46509403889065,0.6465140210959609,0.01569333676357088,92.726009776177,0.6081242532855436,0.02031063321385902,91.60095579450419,0.558756633813495,0.014025777103866566,90.51762699014405,5 - 0 - 2,5 - 2 - 0
2025021167,2026-03-29,2026-03-29 17:00:00,Scheduled,NYR,FLA,0.5633,3.2935,2.9057,0.6298597550150896,0.027516421090005325,92.1695366589739,0.5686015831134564,0.021108179419525065,91.03562005277045,0.5272928789138266,0.021058464948739263,89.95816015516763,0.5239294710327456,0.014655369819097779,88.97526906343028,0.45422535211267606,0.015258215962441314,87.64788732394366,0.4185316879313951,0.009830579376699435,86.80485254130934,3 - 4 - 2,4 - 5 - 0
2025021168,2026-03-29,2026-03-29 21:00:00,Scheduled,T.B,NSH,0.6398,3.6484,2.7639,0.9218505783057206,0.14551422319474835,100.02360112535168,0.9232995658465991,0.1316931982633864,99.03039073806079,0.8856063208519409,0.14908965991068363,98.0666437650292,0.40088839533592446,0.007218212104386452,87.25624652970572,0.36835891381345925,0.0011806375442739079,86.44628099173553,0.3125562961628535,0.005224283912808503,85.23076923076923,1 - 4 - 2,3 - 3 - 2
2025021169,2026-03-29,2026-03-29 21:00:00,Scheduled,CAR,MTL,0.6849,3.8655,2.669,0.9751788582274785,0.12103956782011972,105.874288217258,0.9735537190082645,0.1140495867768595,105.06611570247934,0.9556166535742341,0.11822466614296936,104.0349567949725,0.12472231037765788,0.000952078705172961,79.91145668041891,0.10974106041923551,0.0,78.89889025893959,0.09125538257701225,0.0,77.92928121894667,6 - 1 - 0,6 - 3 - 0
2025021170,2026-03-29,2026-03-29 21:00:00,Scheduled,CBJ,BOS,0.6003,3.579,2.9558,0.45527236381809094,0.010494752623688156,88.67782775279026,0.4014184397163121,0.005673758865248227,87.9531914893617,0.3672539489671932,0.009113001215066828,86.71506682867557,0.06780085063797849,0.0,76.6830122591944,0.0412621359223301,0.0,75.75242718446601,0.04498938018922572,0.0005792624058698591,74.69511488704383,3 - 3 - 0,3 - 6 - 0
2025021171,2026-03-29,2026-03-29 23:00:00,Scheduled,N.J,CHI,0.6824,3.6594,2.5398,0.8361664712778429,0.03223915592028136,97.41046307151231,0.8378812199036918,0.025682182985553772,97.19261637239165,0.7955346650998825,0.027418723070896985,95.83548766157462,0.02455919395465995,0.0,73.17821158690177,0.01770956316410862,0.0,71.90318772136953,0.01472310523674084,0.0,71.02057888572863,6 - 1 - 0,4 - 2 - 2
2025021172,2026-03-29,2026-03-29 23:00:00,Scheduled,PHI,DAL,0.4061,2.9365,3.5391,0.125092341787737,0.0009849790691947797,80.49741442994336,0.0996523754345307,0.0,79.53070683661646,0.08648542159180457,0.00019700551615445234,78.23286052009456,0.9245664253241287,0.09648088903855868,100.58780939552113,0.8979057591623036,0.08900523560209424,99.69240837696336,0.8895966029723992,0.0967546254170458,98.53321201091902,3 - 3 - 1,3 - 3 - 1
2025021173,2026-03-30,2026-03-30 23:00:00,Scheduled,NYI,PIT,0.4251,3.0464,3.5085,0.13479181369089627,0.0004704775346977182,80.69771818395671,0.10369487485101311,0.0,79.54827175208581,0.0855397148676171,0.0004073319755600815,78.54949083503055,0.8834579926943816,0.05287876152374326,99.30231344581667,0.8647140864714087,0.04741980474198047,98.0557880055788,0.8370118845500849,0.04074702886247878,97.06168647425014,4 - 3 - 0,6 - 2 - 0
2025021174,2026-03-30,2026-03-31 00:30:00,Scheduled,COL,CGY,0.6535,3.6073,2.6697,0.9666411629686305,0.08508033664881408,103.7319051262433,0.9596662030598053,0.08762169680111266,102.97357440890126,0.9420975965040058,0.07793153678077203,101.66314639475601,0.08023088023088024,0.0005772005772005772,77.28225108225108,0.06138392857142857,0.0,76.53236607142857,0.04433410179109771,0.0,75.12324880297925,5 - 0 - 3,1 - 6 - 1
2025021175,2026-03-30,2026-03-31 02:00:00,Scheduled,VGK,VAN,0.5973,3.412,2.8411,0.9725431106646576,0.0847145488029466,104.41838272225013,0.9665327978580991,0.10040160642570281,103.51673360107095,0.9600609756097561,0.09359756097560976,102.66676829268293,0.7188974422647132,0.01961758132604917,93.28085423392103,0.6966551326412919,0.0196078431372549,92.26066897347174,0.6441441441441441,0.015667841754798278,91.25166470818645,5 - 0 - 2,4 - 4 - 0
2025021176,2026-03-30,2026-03-31 02:00:00,Scheduled,ANA,TOR,0.4177,3.1975,3.7248,0.19487670576969116,0.0011970313622216902,81.86305961216183,0.1806060606060606,0.0,81.30424242424242,0.14625850340136054,0.00020008003201280514,79.88675470188075,0.8330757341576507,0.05770221535291087,96.26172076249355,0.8235294117647058,0.06016042780748663,95.43048128342247,0.773694954797317,0.05890930300379119,94.3811606882473,4 - 2 - 1,3 - 3 - 1
2025021177,2026-03-30,2026-03-31 02:00:00,Scheduled,S.J,STL,0.4452,3.0645,3.4253,0.03099730458221024,0.00022461814914645105,73.09209344115004,0.033821871476888386,0.0,72.07553551296505,0.0167346063076593,0.00021454623471358077,71.15104054923836,0.5951694304253785,0.014780100937274693,90.83165104542178,0.5301507537688442,0.01256281407035176,89.58668341708542,0.5054704595185996,0.014223194748358862,89.04814004376368,1 - 4 - 2,3 - 3 - 1
2025021178,2026-03-31,2026-03-31 23:00:00,Scheduled,BOS,DAL,0.4023,2.8561,3.4844,0.07531692766592095,0.0004971414367387521,76.6907780263485,0.03549571603427173,0.0,75.41370869033048,0.03992248062015504,0.0001937984496124031,74.73410852713178,0.9237075455914339,0.10021750041827003,100.55362221850427,0.9027431421446384,0.08728179551122195,99.75935162094763,0.889475318224154,0.09034461347407638,98.54206768084445,3 - 6 - 0,3 - 3 - 1
2025021179,2026-03-31,2026-03-31 23:00:00,Scheduled,BUF,NYI,0.6104,3.5076,2.8217,0.547346002621232,0.0163826998689384,89.3982634338139,0.4972451790633609,0.024793388429752067,88.2107438016529,0.46277602523659306,0.013249211356466877,87.5602523659306,0.13372689938398358,0.0007700205338809035,80.82956878850102,0.12939841089670828,0.0,80.1838819523269,0.08520007658433851,0.00019146084625694046,78.48190695002872,3 - 4 - 0,4 - 3 - 0
2025021180,2026-03-31,2026-03-31 23:00:00,Scheduled,T.B,MTL,0.6986,4.0805,2.7464,0.9234182651016318,0.15015745777268824,100.03864872602348,0.9135593220338983,0.1271186440677966,98.79322033898305,0.8762376237623762,0.13696369636963696,97.64645214521452,0.12873258128732581,0.00033178500331785003,79.9127405441274,0.11794871794871795,0.0,79.15897435897436,0.08910731550112794,0.0003222687721559781,77.94456977118917,1 - 4 - 2,6 - 3 - 0
2025021181,2026-03-31,2026-03-31 23:00:00,Scheduled,FLA,OTT,0.6007,3.1017,2.5026,0.5060762443815549,0.01498252039287498,88.58947894123523,0.4437726723095526,0.012091898428053204,87.35792019347038,0.40082122552116234,0.007580543272267846,86.49494630448515,0.19033308289506637,0.0020035061357375405,81.77811169546706,0.16013824884792627,0.001152073732718894,80.6094470046083,0.13154310177077252,0.001945903872348706,79.82759291690991,4 - 5 - 0,3 - 4 - 1
2025021182,2026-03-31,2026-03-31 23:00:00,Scheduled,NYR,N.J,0.542,3.4392,3.1794,0.6297047970479704,0.022324723247232472,92.0880073800738,0.5793548387096774,0.03870967741935484,91.12774193548387,0.5308804204993429,0.025229960578186595,90.17450722733246,0.8620087336244542,0.029694323144104803,97.98951965065503,0.8064146620847652,0.03665521191294387,96.54524627720504,0.7932702881020453,0.030349681108423135,96.0791730811524,3 - 4 - 2,6 - 1 - 0
2025021183,2026-03-31,2026-03-31 23:00:00,Scheduled,PIT,DET,0.5875,3.6586,3.0816,0.8915744680851064,0.050382978723404255,99.22365957446809,0.8457223001402524,0.05049088359046283,98.0687237026648,0.8253223915592028,0.043962485345838215,97.11283704572098,0.5481212121212121,0.01090909090909091,89.71684848484848,0.4899749373433584,0.013784461152882205,88.56766917293233,0.4561749064408115,0.0074847350797715186,87.74650384085089,6 - 2 - 0,5 - 3 - 0
2025021184,2026-03-31,2026-03-31 23:00:00,Scheduled,WSH,PHI,0.5944,3.4693,2.8888,0.631393001345895,0.01430013458950202,92.2042395693136,0.5934515688949522,0.01637107776261937,91.5675306957708,0.5362624134817936,0.016551309058080048,90.12518808305748,0.12721893491124261,0.0009861932938856016,80.41863905325444,0.09334889148191365,0.0,79.21703617269544,0.08590524867308827,0.00019657951641438963,78.35227049341458,5 - 2 - 0,3 - 3 - 1
2025021185,2026-03-31,2026-03-31 23:30:00,Scheduled,CBJ,CAR,0.4509,3.0458,3.3641,0.47416278554003105,0.012641383898868928,89.06231980483477,0.44289340101522845,0.008883248730964468,88.54060913705584,0.36955135020199875,0.0070167977886455455,86.84967042313417,0.977781824804225,0.12128938262611547,106.20032780914224,0.958656330749354,0.1111111111111111,105.32558139534883,0.9611780455153949,0.11967871485943775,104.1239625167336,3 - 3 - 0,6 - 1 - 0
2025021186,2026-03-31,2026-04-01 00:30:00,Scheduled,CHI,WPG,0.4633,2.8042,3.0392,0.021584286639326572,0.0,72.71120224476581,0.02102803738317757,0.0,71.49182242990655,0.013965861228109066,0.0,70.87962757703392,0.349543506614496,0.001490590646543693,85.94652506055525,0.28685714285714287,0.0034285714285714284,84.736,0.2626397019691325,0.0021287919105907396,83.89675359233635,4 - 2 - 2,5 - 2 - 0
2025021187,2026-03-31,2026-04-01 01:00:00,Scheduled,EDM,SEA,0.7146,4.048,2.6523,0.9655751469353484,0.14777497900923595,103.8320738874895,0.9754816112084063,0.1646234676007005,102.60245183887916,0.9526938239159002,0.13272010512483573,101.76784932106877,0.08934828311142257,0.000350385423966363,77.63454800280309,0.045454545454545456,0.0,76.3071253071253,0.05069488313329122,0.0,75.46636133922931,4 - 3 - 1,4 - 2 - 2
2025021188,2026-04-01,2026-04-02 00:30:00,Scheduled,COL,VAN,0.5935,3.4886,2.9531,0.965290648694187,0.08643639427127212,103.7256950294861,0.9592123769338959,0.08438818565400844,102.9620253164557,0.9490161001788909,0.07751937984496124,102.04979129397734,0.7180811808118082,0.021156211562115623,93.2848708487085,0.6915367483296214,0.014476614699331848,92.37750556792874,0.6448282707961088,0.01528687710939051,91.20607504466945,5 - 0 - 3,4 - 4 - 0
2025021189,2026-04-01,2026-04-02 01:00:00,Scheduled,L.A,STL,0.5456,3.1825,2.8898,0.7362536656891495,0.02034457478005865,93.67613636363636,0.669481302774427,0.020506634499396863,92.68275030156815,0.6358008075370121,0.016150740242261104,91.47294751009422,0.6091549295774648,0.014304577464788732,91.1412852112676,0.5479143179255919,0.010146561443066516,89.91206313416009,0.5073320201356971,0.015320639089516306,89.05821842854016,3 - 3 - 2,3 - 3 - 1
2025021190,2026-04-01,2026-04-02 02:00:00,Scheduled,S.J,ANA,0.5096,3.4294,3.3745,0.031004709576138146,0.00019623233908948196,73.0447409733124,0.019464720194647202,0.0,72.05474452554745,0.017638412542871143,0.0002449779519843214,70.92283194512494,0.19433115823817293,0.0002039151712887439,81.78853996737357,0.15072083879423329,0.001310615989515072,80.98951507208388,0.14447265174244173,0.0009231479344564967,79.71520886222017,1 - 4 - 2,4 - 2 - 1
2025021191,2026-04-02,2026-04-02 23:00:00,Scheduled,OTT,BUF,0.4814,2.9689,3.0919,0.18466971333610302,0.001038637307852098,81.54113003739094,0.148014440433213,0.0048134777376654635,80.39831528279181,0.12927669345579793,0.002296211251435132,79.76877152698049,0.5617045892788276,0.018318549942151947,89.67161588893174,0.531435349940688,0.011862396204033215,89.2158956109134,0.4553009317552254,0.013850415512465374,87.39561823218332,3 - 4 - 1,3 - 4 - 0
2025021192,2026-04-02,2026-04-02 23:00:00,Scheduled,T.B,PIT,0.5763,3.6416,3.1414,0.9266007287870901,0.14888079125455492,100.19954884608711,0.8948824343015215,0.14522821576763487,98.80912863070539,0.889869095048378,0.14029595902105862,98.16846898121798,0.8963889544489025,0.05074345055463771,99.55652584375737,0.8585247883917775,0.04353083434099154,98.52599758162032,0.8405591572123177,0.04679902755267423,97.42888978930308,1 - 4 - 2,6 - 2 - 0
2025021193,2026-04-02,2026-04-02 23:00:00,Scheduled,FLA,BOS,0.6142,3.3142,2.6229,0.5001628134158255,0.013513513513513514,88.47101921198306,0.43966712898751736,0.011095700416088766,87.4618585298197,0.4102645839974498,0.010519604717883328,86.64201466369143,0.07024364955935718,0.0,76.73354069466045,0.04669703872437358,0.0,75.26765375854214,0.04293313069908815,0.0005699088145896656,74.78058510638297,4 - 5 - 0,3 - 6 - 0
2025021194,2026-04-02,2026-04-02 23:30:00,Scheduled,N.J,WSH,0.5561,3.3763,3.019,0.8487682071569862,0.032368279086495234,97.74914583707967,0.8021390374331551,0.03074866310160428,96.46791443850267,0.7962611758331075,0.02790571660796532,95.96505012191818,0.6361793196665916,0.018247353007434106,92.3732822707817,0.6177884615384616,0.015625,91.80408653846153,0.5565658701628251,0.012264749418481708,90.55635440896596,6 - 1 - 0,5 - 2 - 0
2025021195,2026-04-02,2026-04-02 23:00:00,Scheduled,NYR,MTL,0.64,3.9292,3.0179,0.615,0.02703125,91.90015625,0.5920471281296024,0.01914580265095729,91.7098674521355,0.5285861006504622,0.020883259157822662,89.84012324546389,0.1297222222222222,0.0008333333333333334,79.8375,0.10154241645244216,0.0,78.94215938303341,0.08662397723230167,0.0,77.81803628601921,3 - 4 - 2,6 - 3 - 0
2025021196,2026-04-02,2026-04-02 23:00:00,Scheduled,PHI,DET,0.4857,3.1878,3.2573,0.13094502779493514,0.0006176652254478073,80.37492279184681,0.09641532756489493,0.0,79.43510506798516,0.07360406091370558,0.00046146746654360867,77.98823257960314,0.5372350768034221,0.01049970834143496,89.57631732451877,0.46005154639175255,0.007731958762886598,88.06701030927834,0.4528301886792453,0.008331291350159274,87.53173241852487,3 - 3 - 1,5 - 3 - 0
2025021197,2026-04-02,2026-04-02 23:00:00,Scheduled,CAR,CBJ,0.6192,3.5608,2.811,0.977390180878553,0.12225452196382429,106.00694444444444,0.9650655021834061,0.1091703056768559,105.00727802037845,0.9567446331304069,0.11759051586030118,104.14482537648189,0.47557773109243695,0.009978991596638655,89.20693277310924,0.4392523364485981,0.012850467289719626,88.3855140186916,0.38193403298350825,0.008995502248875561,87.04047976011994,6 - 1 - 0,3 - 3 - 0
2025021198,2026-04-02,2026-04-03 00:00:00,Scheduled,DAL,WPG,0.6518,3.568,2.6398,0.9289659404725376,0.1003375268487266,100.45811598649892,0.9069767441860465,0.0872093023255814,100.03488372093024,0.8700787401574803,0.08804581245526127,98.35719398711525,0.3687535898908673,0.002584721424468696,86.38856978747846,0.3171021377672209,0.0023752969121140144,85.31828978622327,0.27536997885835096,0.0014094432699083862,84.2248062015504,3 - 3 - 1,5 - 2 - 0
2025021199,2026-04-02,2026-04-03 00:00:00,Scheduled,MIN,VAN,0.5472,3.2199,2.9665,0.585343567251462,0.0133406432748538,90.8048245614035,0.5288220551378446,0.010025062656641603,89.8671679197995,0.49195710455764075,0.014209115281501341,88.89088471849865,0.7173144876325088,0.018992932862190812,93.05940812720848,0.6899408284023668,0.022485207100591716,92.46863905325444,0.6390749945969311,0.01534471579857359,91.2154743894532,3 - 4 - 1,4 - 4 - 0
2025021200,2026-04-02,2026-04-03 01:00:00,Scheduled,EDM,CHI,0.7491,4.0801,2.4544,0.9690295020691496,0.144840475236951,103.82872780670138,0.9412844036697248,0.13211009174311927,102.4770642201835,0.9470468431771895,0.15071283095723015,101.46384928716904,0.025508170585890794,0.0,73.11677959346353,0.0161090458488228,0.0,72.56877323420075,0.015559545182525433,0.0,71.18387193297427,4 - 3 - 1,4 - 2 - 2
2025021201,2026-04-02,2026-04-03 02:00:00,Scheduled,VGK,CGY,0.6607,3.5385,2.5539,0.9724534584531558,0.08808839110034812,104.4119872862116,0.9654178674351584,0.09654178674351585,103.40057636887607,0.9577621341237496,0.0885513153019637,102.3175250092627,0.07662835249042145,0.0,77.0946065428824,0.0572737686139748,0.0,76.00801832760595,0.0476107429368678,0.0003487966515521451,75.34687826996861,5 - 0 - 2,1 - 6 - 1
2025021202,2026-04-02,2026-04-03 02:00:00,Scheduled,S.J,TOR,0.3977,3.0704,3.7369,0.030927835051546393,0.00025144581342720644,73.23862207694242,0.026410564225690276,0.0,72.26890756302521,0.019460500963391136,0.0001926782273603083,71.19499036608863,0.8376224472854059,0.05777851568985556,96.3212684708617,0.7931506849315069,0.0589041095890411,95.28904109589041,0.7687095780720665,0.05913150600554358,94.1924853711118,1 - 4 - 2,3 - 3 - 1
2025021203,2026-04-02,2026-04-03 02:00:00,Scheduled,SEA,UTA,0.4299,2.9577,3.3854,0.07094673179809258,0.00023261223540358222,77.03954408001862,0.06888633754305395,0.0,76.45924225028703,0.05134575569358178,0.0,75.30993788819876,0.7612699526398877,0.021750570075425364,94.97982810033328,0.7225130890052356,0.01832460732984293,94.01570680628272,0.6834512022630834,0.01867043847241867,92.77934936350778,4 - 2 - 2,6 - 2 - 0
2025021204,2026-04-02,2026-04-03 02:30:00,Scheduled,L.A,NSH,0.5678,3.205,2.7973,0.7298344487495597,0.020781965480803098,93.54033110250089,0.6988416988416989,0.02059202059202059,93.003861003861,0.6338504936530325,0.015232722143864598,91.49985895627644,0.3926422952336881,0.0071726052753354926,86.96575659416936,0.3317811408614668,0.005820721769499418,86.0325960419092,0.31313550529155426,0.004150238638721726,85.2593899149201,3 - 3 - 2,3 - 3 - 2
2025021205,2026-04-03,2026-04-03 23:00:00,Scheduled,NYI,PHI,0.5312,3.2361,3.0231,0.12349397590361445,0.00037650602409638556,80.39194277108433,0.10460772104607721,0.0,79.35616438356165,0.08751608751608751,0.0005148005148005148,78.42985842985843,0.11924061433447099,0.0008532423208191126,80.13075938566553,0.10632911392405063,0.0,78.91392405063291,0.08624502432551968,0.00022114108801415304,78.42768686421937,4 - 3 - 0,3 - 3 - 1
2025021206,2026-04-03,2026-04-04 02:00:00,Scheduled,ANA,STL,0.4527,3.1814,3.4612,0.19902805389882924,0.0006626905235255136,81.7481776010603,0.16209773539928488,0.0011918951132300357,80.70560190703218,0.14177816141562366,0.00043159257660768235,79.95381959430298,0.6002192581765028,0.013520920884341312,90.90462269322127,0.5595984943538268,0.013801756587202008,90.2685069008783,0.4935656836461126,0.01581769436997319,88.83109919571045,4 - 2 - 1,3 - 3 - 1
2025021207,2026-04-04,2026-04-04 16:30:00,Scheduled,NYR,DET,0.5802,3.5165,3.0402,0.6232333678042055,0.027231988969320924,91.97535332643916,0.6223404255319149,0.026595744680851064,91.70478723404256,0.5217643644805572,0.020023215322112594,90.03250145095764,0.5502620295378752,0.010719390185802763,89.69342544068604,0.5261875761266748,0.0097442143727162,89.17174177831912,0.44689821321019874,0.008231278859666733,87.63400923509336,3 - 4 - 2,5 - 3 - 0
2025021208,2026-04-04,2026-04-04 17:00:00,Scheduled,OTT,MIN,0.478,2.9246,3.0636,0.18389121338912134,0.0020920502092050207,81.63138075313807,0.16399082568807338,0.0011467889908256881,80.71444954128441,0.12718491260349585,0.0018399264029438822,79.61407543698252,0.5842911877394636,0.01532567049808429,90.89980842911878,0.5526641883519207,0.01734820322180917,89.79801734820322,0.4943367732192298,0.010067958721369242,88.89932041278631,3 - 4 - 1,3 - 4 - 1
2025021209,2026-04-04,2026-04-04 19:00:00,Scheduled,DAL,COL,0.5499,3.5041,3.1985,0.9245317330423714,0.09856337515911984,100.70903800691035,0.9192462987886945,0.10767160161507403,99.8263795423957,0.8895689196381054,0.08994145822245875,98.57637040979245,0.9733392579426794,0.08820262163963563,104.08042657187292,0.960927960927961,0.07448107448107448,103.3980463980464,0.9457264957264957,0.08012820512820513,102.12478632478633,3 - 3 - 1,5 - 0 - 3
2025021210,2026-04-04,2026-04-04 21:00:00,Scheduled,T.B,BOS,0.6887,3.8008,2.58,0.9236242195440685,0.15115434877305067,99.89806882532308,0.9010654490106544,0.1354642313546423,98.81430745814308,0.879885993485342,0.13273615635179153,98.10016286644951,0.07741728236427883,0.00032123353678124,76.948602634115,0.054945054945054944,0.001221001221001221,75.67277167277167,0.04152933421226104,0.00016479894528675015,74.86008569545155,1 - 4 - 2,3 - 6 - 0
2025021211,2026-04-04,2026-04-04 21:00:00,Scheduled,PIT,FLA,0.5735,3.4326,2.9505,0.8906713164777681,0.05126416739319965,99.28090671316478,0.8678996036988111,0.047556142668428,98.04095112285337,0.8244013683010262,0.043329532497149374,97.09749144811859,0.5186400937866354,0.011723329425556858,88.88534583821806,0.4768133174791914,0.01070154577883472,88.05469678953627,0.4215365753984471,0.01328156926849203,86.86044135676339,6 - 2 - 0,4 - 5 - 0
2025021212,2026-04-04,2026-04-04 23:00:00,Scheduled,N.J,MTL,0.6285,3.8286,2.9894,0.8400954653937948,0.03214001591089897,97.64216388225935,0.8516886930983847,0.033773861967694566,96.74596182085169,0.7907053394858273,0.026697429136453527,95.70962425840474,0.13189771197846567,0.00026917900403768504,79.99192462987887,0.0917312661498708,0.0,78.40568475452196,0.08564688804209762,0.0003629105425512611,77.74795862819815,6 - 1 - 0,6 - 3 - 0
2025021213,2026-04-04,2026-04-04 23:00:00,Scheduled,WSH,BUF,0.5256,3.3247,3.1791,0.6348934550989346,0.015410958904109588,92.2273592085236,0.5610972568578554,0.016209476309226933,91.28802992518703,0.5537798072044647,0.014713343480466767,90.48883815322172,0.5676644182124789,0.01517706576728499,89.6260539629005,0.5226190476190476,0.01904761904761905,89.10595238095237,0.46127717391304346,0.016304347826086956,87.69451992753623,5 - 2 - 0,3 - 4 - 0
2025021214,2026-04-04,2026-04-04 23:00:00,Scheduled,CAR,NYI,0.6844,3.55,2.4187,0.9745762711864406,0.12171244886031561,106.08459964932788,0.9671875,0.1109375,104.796875,0.958664546899841,0.11724960254372019,103.52066772655007,0.1359315589353612,0.0006337135614702154,80.85646387832699,0.08684863523573201,0.0,79.11414392059554,0.09622391520370983,0.0003312355084465055,78.9195097714475,6 - 1 - 0,4 - 3 - 0
2025021215,2026-04-04,2026-04-04 23:00:00,Scheduled,CBJ,WPG,0.5692,3.4399,3.0091,0.46222768798313424,0.011419536191145467,88.85453267744202,0.397172236503856,0.006426735218508998,87.48200514138817,0.3640226628895184,0.00764872521246459,86.6813031161473,0.3646703806870938,0.0006963788300835655,86.17595171773445,0.3,0.0035294117647058825,84.96823529411765,0.2660057827344073,0.0026848409748038,84.10450227178852,3 - 3 - 0,5 - 2 - 0
2025021216,2026-04-04,2026-04-04 23:00:00,Scheduled,VAN,UTA,0.5418,3.19,2.9287,0.7133628645256552,0.01845699520118125,92.93023255813954,0.6682808716707022,0.014527845036319613,92.10169491525424,0.6312566560170394,0.01703940362087327,91.05191693290735,0.7769532955041467,0.020515058926233086,95.22653862941947,0.7397769516728625,0.01734820322180917,94.54151177199505,0.6833658642376925,0.02081977878985036,92.9646497505964,4 - 4 - 0,6 - 2 - 0
2025021217,2026-04-04,2026-04-04 23:00:00,Scheduled,L.A,TOR,0.5047,3.1623,3.1533,0.73429760253616,0.021398850802456904,93.7838319793937,0.7017964071856287,0.011976047904191617,92.54970059880239,0.6415735794074794,0.016998542982030112,91.58499271491016,0.8392893196042802,0.060165556228548356,96.58005249343832,0.8181818181818182,0.060196560196560195,95.30466830466831,0.778880226789511,0.05575242145050791,94.40302386014646,3 - 3 - 2,3 - 3 - 1
2025021218,2026-04-04,2026-04-05 02:00:00,Scheduled,EDM,VGK,0.559,3.6447,3.236,0.9710196779964222,0.14722719141323792,104.09677996422182,0.961439588688946,0.14781491002570693,102.80334190231362,0.9515418502202643,0.14179515418502203,102.15418502202643,0.9782312925170068,0.0891156462585034,104.88480725623583,0.9620098039215687,0.08088235294117647,103.55024509803921,0.959572685379137,0.08986175115207373,102.79136992040218,4 - 3 - 1,5 - 0 - 2
2025021219,2026-04-04,2026-04-05 02:00:00,Scheduled,ANA,CGY,0.5292,3.2002,3.0423,0.1942554799697657,0.000944822373393802,81.61980347694633,0.16029593094944514,0.0,80.6695437731196,0.13754169874262254,0.00025660764690787786,79.78881190659482,0.07391673746813934,0.00021240441801189465,76.98725573491929,0.06519065190651907,0.0,76.15129151291512,0.04063407010493414,0.00022326412145568208,74.92944853762,4 - 2 - 1,1 - 6 - 1
2025021220,2026-04-04,2026-04-05 02:00:00,Scheduled,S.J,NSH,0.46,3.1051,3.3227,0.03217391304347826,0.0002173913043478261,73.1908695652174,0.022485207100591716,0.001183431952662722,71.47810650887574,0.01734357848518112,0.0,71.10757409440176,0.39166666666666666,0.006666666666666667,87.0037037037037,0.3560411311053985,0.007712082262210797,86.25449871465295,0.2875457875457875,0.003663003663003663,84.69570905285191,1 - 4 - 2,3 - 3 - 2
2025021221,2026-04-04,2026-04-05 02:00:00,Scheduled,SEA,CHI,0.5689,3.2182,2.78,0.07206890490420109,0.00017577781683951485,76.99437510986114,0.03617269544924154,0.0,75.5169194865811,0.049797336421540245,0.0,74.9267515923567,0.020180932498260265,0.0,72.88796102992345,0.01904761904761905,0.0,71.8547619047619,0.0160857908847185,0.0,70.78325427923284,4 - 2 - 2,4 - 2 - 2
