team,game_strength,targetF,targetA,metric,score_adjusted,TOI,last_update
WPG,PP,11.141011815812869,1.0972596182612335,CF,True,7.666666666666667,2025-10-10 10:29:53
WSH,PP,20.293746697683275,3.144130756952576,CF,True,9.1,2025-10-10 10:29:53
ANA,PP,3.0,0.0,CF,False,2.0,2025-10-10 10:29:53
BOS,PP,14.0,0.0,CF,False,8.983333333333333,2025-10-10 10:29:53
BUF,PP,15.0,1.0,CF,False,8.0,2025-10-10 10:29:53
CAR,PP,12.0,3.0,CF,False,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,1.0,1.0,CF,False,2.0,2025-10-10 10:29:53
CGY,PP,21.0,4.0,CF,False,15.15,2025-10-10 10:29:53
CHI,PP,12.0,3.0,CF,False,11.25,2025-10-10 10:29:53
COL,PP,21.0,2.0,CF,False,17.066666666666666,2025-10-10 10:29:53
DAL,PP,16.0,8.0,CF,False,8.083333333333334,2025-10-10 10:29:53
DET,PP,12.0,1.0,CF,False,6.616666666666666,2025-10-10 10:29:53
EDM,PP,15.0,1.0,CF,False,5.383333333333334,2025-10-10 10:29:53
FLA,PP,25.0,1.0,CF,False,10.666666666666666,2025-10-10 10:29:53
L.A,PP,11.0,0.0,CF,False,6.466666666666667,2025-10-10 10:29:53
MIN,PP,5.0,0.0,CF,False,4.133333333333334,2025-10-10 10:29:53
MTL,PP,15.0,1.0,CF,False,8.116666666666667,2025-10-10 10:29:53
N.J,PP,3.0,2.0,CF,False,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,14.0,0.0,CF,False,6.216666666666667,2025-10-10 10:29:53
NYI,PP,11.0,0.0,CF,False,5.216666666666667,2025-10-10 10:29:53
NYR,PP,19.0,1.0,CF,False,10.0,2025-10-10 10:29:53
OTT,PP,12.0,0.0,CF,False,7.133333333333334,2025-10-10 10:29:53
PHI,PP,1.0,0.0,CF,False,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,11.0,3.0,CF,False,6.85,2025-10-10 10:29:53
S.J,PP,14.0,1.0,CF,False,7.05,2025-10-10 10:29:53
SEA,PP,3.0,2.0,CF,False,4.0,2025-10-10 10:29:53
STL,PP,7.0,0.0,CF,False,4.0,2025-10-10 10:29:53
T.B,PP,9.0,0.0,CF,False,4.633333333333334,2025-10-10 10:29:53
TOR,PP,3.0,4.0,CF,False,4.0,2025-10-10 10:29:53
UTA,PP,6.0,0.0,CF,False,4.066666666666666,2025-10-10 10:29:53
VAN,PP,10.0,4.0,CF,False,8.0,2025-10-10 10:29:53
VGK,PP,19.0,3.0,CF,False,13.116666666666667,2025-10-10 10:29:53
WPG,PP,12.0,1.0,CF,False,7.666666666666667,2025-10-10 10:29:53
WSH,PP,21.0,3.0,CF,False,9.1,2025-10-10 10:29:53
ANA,PP,2.926458074229234,0.0,FF,True,2.0,2025-10-10 10:29:53
BOS,PP,12.83385164239552,0.0,FF,True,8.983333333333333,2025-10-10 10:29:53
BUF,PP,12.068888444088604,1.0835994081457831,FF,True,8.0,2025-10-10 10:29:53
CAR,PP,8.00590672484552,2.9765146022922138,FF,True,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.975698872841336,FF,True,2.0,2025-10-10 10:29:53
CGY,PP,12.883811038419697,4.00295336242276,FF,True,15.15,2025-10-10 10:29:53
CHI,PP,5.127712764030289,2.927096618524008,FF,True,11.25,2025-10-10 10:29:53
COL,PP,18.09002589808174,1.950972049486156,FF,True,17.066666666666666,2025-10-10 10:29:53
DAL,PP,13.193555628937315,7.126665235469896,FF,True,8.083333333333334,2025-10-10 10:29:53
DET,PP,10.00643901531323,1.178780773739742,FF,True,6.616666666666666,2025-10-10 10:29:53
EDM,PP,11.86418513021246,0.9515910629654706,FF,True,5.383333333333334,2025-10-10 10:29:53
FLA,PP,18.788673261628926,1.0255425528060578,FF,True,10.666666666666666,2025-10-10 10:29:53
L.A,PP,7.972001965586714,0.0,FF,True,6.466666666666667,2025-10-10 10:29:53
MIN,PP,2.2420542287663854,0.0,FF,True,4.133333333333334,2025-10-10 10:29:53
MTL,PP,10.564970606672691,0.8683074265975821,FF,True,8.116666666666667,2025-10-10 10:29:53
N.J,PP,2.001028577549136,1.951397745682672,FF,True,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,11.858623280682156,0.0,FF,True,6.216666666666667,2025-10-10 10:29:53
NYI,PP,8.779374222687702,0.0,FF,True,5.216666666666667,2025-10-10 10:29:53
NYR,PP,12.352618193115806,0.0,FF,True,10.0,2025-10-10 10:29:53
OTT,PP,7.66051842727898,0.0,FF,True,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,FF,True,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,6.829892109889352,2.9765146022922138,FF,True,6.85,2025-10-10 10:29:53
S.J,PP,5.904272172576724,1.0255425528060578,FF,True,7.05,2025-10-10 10:29:53
SEA,PP,3.132974210169144,1.950972049486156,FF,True,4.0,2025-10-10 10:29:53
STL,PP,4.512794564117392,0.0,FF,True,4.0,2025-10-10 10:29:53
T.B,PP,8.055985660374228,0.0,FF,True,4.633333333333334,2025-10-10 10:29:53
TOR,PP,1.951397745682672,4.002057155098272,FF,True,4.0,2025-10-10 10:29:53
UTA,PP,4.87743012371539,0.0,FF,True,4.066666666666666,2025-10-10 10:29:53
VAN,PP,8.234042859489858,1.950972049486156,FF,True,8.0,2025-10-10 10:29:53
VGK,PP,11.495890573599828,2.878880998772277,FF,True,13.116666666666667,2025-10-10 10:29:53
WPG,PP,8.450029984807305,1.0835994081457831,FF,True,7.666666666666667,2025-10-10 10:29:53
WSH,PP,16.44491232226069,2.109141960951841,FF,True,9.1,2025-10-10 10:29:53
ANA,PP,3.0,0.0,FF,False,2.0,2025-10-10 10:29:53
BOS,PP,13.0,0.0,FF,False,8.983333333333333,2025-10-10 10:29:53
BUF,PP,13.0,1.0,FF,False,8.0,2025-10-10 10:29:53
CAR,PP,8.0,3.0,FF,False,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,1.0,FF,False,2.0,2025-10-10 10:29:53
CGY,PP,13.0,4.0,FF,False,15.15,2025-10-10 10:29:53
CHI,PP,5.0,3.0,FF,False,11.25,2025-10-10 10:29:53
COL,PP,17.0,2.0,FF,False,17.066666666666666,2025-10-10 10:29:53
DAL,PP,12.0,8.0,FF,False,8.083333333333334,2025-10-10 10:29:53
DET,PP,11.0,1.0,FF,False,6.616666666666666,2025-10-10 10:29:53
EDM,PP,12.0,1.0,FF,False,5.383333333333334,2025-10-10 10:29:53
FLA,PP,19.0,1.0,FF,False,10.666666666666666,2025-10-10 10:29:53
L.A,PP,9.0,0.0,FF,False,6.466666666666667,2025-10-10 10:29:53
MIN,PP,2.0,0.0,FF,False,4.133333333333334,2025-10-10 10:29:53
MTL,PP,10.0,1.0,FF,False,8.116666666666667,2025-10-10 10:29:53
N.J,PP,2.0,2.0,FF,False,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,12.0,0.0,FF,False,6.216666666666667,2025-10-10 10:29:53
NYI,PP,9.0,0.0,FF,False,5.216666666666667,2025-10-10 10:29:53
NYR,PP,12.0,0.0,FF,False,10.0,2025-10-10 10:29:53
OTT,PP,8.0,0.0,FF,False,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,FF,False,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,7.0,3.0,FF,False,6.85,2025-10-10 10:29:53
S.J,PP,6.0,1.0,FF,False,7.05,2025-10-10 10:29:53
SEA,PP,3.0,2.0,FF,False,4.0,2025-10-10 10:29:53
STL,PP,5.0,0.0,FF,False,4.0,2025-10-10 10:29:53
T.B,PP,8.0,0.0,FF,False,4.633333333333334,2025-10-10 10:29:53
TOR,PP,2.0,4.0,FF,False,4.0,2025-10-10 10:29:53
UTA,PP,5.0,0.0,FF,False,4.066666666666666,2025-10-10 10:29:53
VAN,PP,8.0,2.0,FF,False,8.0,2025-10-10 10:29:53
VGK,PP,12.0,3.0,FF,False,13.116666666666667,2025-10-10 10:29:53
WPG,PP,9.0,1.0,FF,False,7.666666666666667,2025-10-10 10:29:53
WSH,PP,17.0,2.0,FF,False,9.1,2025-10-10 10:29:53
ANA,PP,0.0,0.0,GF,True,2.0,2025-10-10 10:29:53
BOS,PP,2.0025434069017605,0.0,GF,True,8.983333333333333,2025-10-10 10:29:53
BUF,PP,0.0,0.0,GF,True,8.0,2025-10-10 10:29:53
CAR,PP,0.965588084232152,0.0,GF,True,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.0,GF,True,2.0,2025-10-10 10:29:53
CGY,PP,1.0243128964059196,0.0,GF,True,15.15,2025-10-10 10:29:53
CHI,PP,0.0,0.0,GF,True,11.25,2025-10-10 10:29:53
COL,PP,2.0651456063560456,0.0,GF,True,17.066666666666666,2025-10-10 10:29:53
DAL,PP,1.042392566782811,1.8339483394833949,GF,True,8.083333333333334,2025-10-10 10:29:53
DET,PP,0.965588084232152,0.0,GF,True,6.616666666666666,2025-10-10 10:29:53
EDM,PP,1.9424026003611843,0.0,GF,True,5.383333333333334,2025-10-10 10:29:53
FLA,PP,1.931176168464304,0.0,GF,True,10.666666666666666,2025-10-10 10:29:53
L.A,PP,1.9539294924113058,0.0,GF,True,6.466666666666667,2025-10-10 10:29:53
MIN,PP,1.0952380952380951,0.0,GF,True,4.133333333333334,2025-10-10 10:29:53
MTL,PP,1.0995575221238938,0.0,GF,True,8.116666666666667,2025-10-10 10:29:53
N.J,PP,0.0,0.0,GF,True,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,0.965588084232152,0.0,GF,True,6.216666666666667,2025-10-10 10:29:53
NYI,PP,0.0,0.0,GF,True,5.216666666666667,2025-10-10 10:29:53
NYR,PP,0.0,0.0,GF,True,10.0,2025-10-10 10:29:53
OTT,PP,1.0243128964059196,0.0,GF,True,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,GF,True,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,1.931176168464304,0.0,GF,True,6.85,2025-10-10 10:29:53
S.J,PP,0.965588084232152,0.0,GF,True,7.05,2025-10-10 10:29:53
SEA,PP,0.0,0.0,GF,True,4.0,2025-10-10 10:29:53
STL,PP,0.0,0.0,GF,True,4.0,2025-10-10 10:29:53
T.B,PP,1.9269742228460134,0.0,GF,True,4.633333333333334,2025-10-10 10:29:53
TOR,PP,0.0,1.0418454935622317,GF,True,4.0,2025-10-10 10:29:53
UTA,PP,1.0418454935622317,0.0,GF,True,4.066666666666666,2025-10-10 10:29:53
VAN,PP,0.0,0.0,GF,True,8.0,2025-10-10 10:29:53
VGK,PP,2.922766264440176,1.0243128964059196,GF,True,13.116666666666667,2025-10-10 10:29:53
WPG,PP,0.0,0.0,GF,True,7.666666666666667,2025-10-10 10:29:53
WSH,PP,0.0,0.0,GF,True,9.1,2025-10-10 10:29:53
ANA,PP,0.0,0.0,GF,False,2.0,2025-10-10 10:29:53
BOS,PP,2.0,0.0,GF,False,8.983333333333333,2025-10-10 10:29:53
BUF,PP,0.0,0.0,GF,False,8.0,2025-10-10 10:29:53
CAR,PP,1.0,0.0,GF,False,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.0,GF,False,2.0,2025-10-10 10:29:53
CGY,PP,1.0,0.0,GF,False,15.15,2025-10-10 10:29:53
CHI,PP,0.0,0.0,GF,False,11.25,2025-10-10 10:29:53
COL,PP,2.0,0.0,GF,False,17.066666666666666,2025-10-10 10:29:53
DAL,PP,1.0,2.0,GF,False,8.083333333333334,2025-10-10 10:29:53
DET,PP,1.0,0.0,GF,False,6.616666666666666,2025-10-10 10:29:53
EDM,PP,2.0,0.0,GF,False,5.383333333333334,2025-10-10 10:29:53
FLA,PP,2.0,0.0,GF,False,10.666666666666666,2025-10-10 10:29:53
L.A,PP,2.0,0.0,GF,False,6.466666666666667,2025-10-10 10:29:53
MIN,PP,1.0,0.0,GF,False,4.133333333333334,2025-10-10 10:29:53
MTL,PP,1.0,0.0,GF,False,8.116666666666667,2025-10-10 10:29:53
N.J,PP,0.0,0.0,GF,False,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,1.0,0.0,GF,False,6.216666666666667,2025-10-10 10:29:53
NYI,PP,0.0,0.0,GF,False,5.216666666666667,2025-10-10 10:29:53
NYR,PP,0.0,0.0,GF,False,10.0,2025-10-10 10:29:53
OTT,PP,1.0,0.0,GF,False,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,GF,False,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,2.0,0.0,GF,False,6.85,2025-10-10 10:29:53
S.J,PP,1.0,0.0,GF,False,7.05,2025-10-10 10:29:53
SEA,PP,0.0,0.0,GF,False,4.0,2025-10-10 10:29:53
STL,PP,0.0,0.0,GF,False,4.0,2025-10-10 10:29:53
T.B,PP,2.0,0.0,GF,False,4.633333333333334,2025-10-10 10:29:53
TOR,PP,0.0,1.0,GF,False,4.0,2025-10-10 10:29:53
UTA,PP,1.0,0.0,GF,False,4.066666666666666,2025-10-10 10:29:53
VAN,PP,0.0,0.0,GF,False,8.0,2025-10-10 10:29:53
VGK,PP,3.0,1.0,GF,False,13.116666666666667,2025-10-10 10:29:53
WPG,PP,0.0,0.0,GF,False,7.666666666666667,2025-10-10 10:29:53
WSH,PP,0.0,0.0,GF,False,9.1,2025-10-10 10:29:53
ANA,PP,2.9280139935414424,0.0,SF,True,2.0,2025-10-10 10:29:53
BOS,PP,4.986488049924705,0.0,SF,True,8.983333333333333,2025-10-10 10:29:53
BUF,PP,8.452567892111585,1.0692501840361763,SF,True,8.0,2025-10-10 10:29:53
CAR,PP,6.01631925741427,1.9520093290276284,SF,True,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.0,SF,True,2.0,2025-10-10 10:29:53
CGY,PP,7.921722431789187,3.03064468981242,SF,True,15.15,2025-10-10 10:29:53
CHI,PP,4.082314668769716,1.9604696302608529,SF,True,11.25,2025-10-10 10:29:53
COL,PP,10.814017033749021,1.9520093290276284,SF,True,17.066666666666666,2025-10-10 10:29:53
DAL,PP,11.87727137943992,6.277867962866577,SF,True,8.083333333333334,2025-10-10 10:29:53
DET,PP,7.373251260086751,1.1847695390781563,SF,True,6.616666666666666,2025-10-10 10:29:53
EDM,PP,8.958212434082288,0.9559677721566424,SF,True,5.383333333333334,2025-10-10 10:29:53
FLA,PP,13.813227656247111,1.020578667192429,SF,True,10.666666666666666,2025-10-10 10:29:53
L.A,PP,7.076182998477181,0.0,SF,True,6.466666666666667,2025-10-10 10:29:53
MIN,PP,1.1141251221896382,0.0,SF,True,4.133333333333334,2025-10-10 10:29:53
MTL,PP,8.403863075953657,0.865086333040679,SF,True,8.116666666666667,2025-10-10 10:29:53
N.J,PP,1.9965833317062431,0.9802348151304264,SF,True,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,6.9515839503341255,0.0,SF,True,6.216666666666667,2025-10-10 10:29:53
NYI,PP,5.856027987082885,0.0,SF,True,5.216666666666667,2025-10-10 10:29:53
NYR,PP,9.079398272441736,0.0,SF,True,10.0,2025-10-10 10:29:53
OTT,PP,5.755843525297026,0.0,SF,True,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,SF,True,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,4.901174075652132,2.9725879962200574,SF,True,6.85,2025-10-10 10:29:53
S.J,PP,3.965909382732276,0.0,SF,True,7.05,2025-10-10 10:29:53
SEA,PP,1.0482843640846518,0.9760046645138142,SF,True,4.0,2025-10-10 10:29:53
STL,PP,3.6283326701154,0.0,SF,True,4.0,2025-10-10 10:29:53
T.B,PP,5.036084442283843,0.0,SF,True,4.633333333333334,2025-10-10 10:29:53
TOR,PP,0.9802348151304264,3.9931666634124863,SF,True,4.0,2025-10-10 10:29:53
UTA,PP,4.880023322569071,0.0,SF,True,4.066666666666666,2025-10-10 10:29:53
VAN,PP,6.174309050789636,1.9520093290276284,SF,True,8.0,2025-10-10 10:29:53
VGK,PP,9.531938796702898,1.9119355443132848,SF,True,13.116666666666667,2025-10-10 10:29:53
WPG,PP,2.8175226307038614,1.0692501840361763,SF,True,7.666666666666667,2025-10-10 10:29:53
WSH,PP,11.6396359668777,2.0898288512286056,SF,True,9.1,2025-10-10 10:29:53
ANA,PP,3.0,0.0,SF,False,2.0,2025-10-10 10:29:53
BOS,PP,5.0,0.0,SF,False,8.983333333333333,2025-10-10 10:29:53
BUF,PP,9.0,1.0,SF,False,8.0,2025-10-10 10:29:53
CAR,PP,6.0,2.0,SF,False,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.0,SF,False,2.0,2025-10-10 10:29:53
CGY,PP,8.0,3.0,SF,False,15.15,2025-10-10 10:29:53
CHI,PP,4.0,2.0,SF,False,11.25,2025-10-10 10:29:53
COL,PP,10.0,2.0,SF,False,17.066666666666666,2025-10-10 10:29:53
DAL,PP,11.0,7.0,SF,False,8.083333333333334,2025-10-10 10:29:53
DET,PP,8.0,1.0,SF,False,6.616666666666666,2025-10-10 10:29:53
EDM,PP,9.0,1.0,SF,False,5.383333333333334,2025-10-10 10:29:53
FLA,PP,14.0,1.0,SF,False,10.666666666666666,2025-10-10 10:29:53
L.A,PP,8.0,0.0,SF,False,6.466666666666667,2025-10-10 10:29:53
MIN,PP,1.0,0.0,SF,False,4.133333333333334,2025-10-10 10:29:53
MTL,PP,8.0,1.0,SF,False,8.116666666666667,2025-10-10 10:29:53
N.J,PP,2.0,1.0,SF,False,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,7.0,0.0,SF,False,6.216666666666667,2025-10-10 10:29:53
NYI,PP,6.0,0.0,SF,False,5.216666666666667,2025-10-10 10:29:53
NYR,PP,9.0,0.0,SF,False,10.0,2025-10-10 10:29:53
OTT,PP,6.0,0.0,SF,False,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,SF,False,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,5.0,3.0,SF,False,6.85,2025-10-10 10:29:53
S.J,PP,4.0,0.0,SF,False,7.05,2025-10-10 10:29:53
SEA,PP,1.0,1.0,SF,False,4.0,2025-10-10 10:29:53
STL,PP,4.0,0.0,SF,False,4.0,2025-10-10 10:29:53
T.B,PP,5.0,0.0,SF,False,4.633333333333334,2025-10-10 10:29:53
TOR,PP,1.0,4.0,SF,False,4.0,2025-10-10 10:29:53
UTA,PP,5.0,0.0,SF,False,4.066666666666666,2025-10-10 10:29:53
VAN,PP,6.0,2.0,SF,False,8.0,2025-10-10 10:29:53
VGK,PP,10.0,2.0,SF,False,13.116666666666667,2025-10-10 10:29:53
WPG,PP,3.0,1.0,SF,False,7.666666666666667,2025-10-10 10:29:53
WSH,PP,12.0,2.0,SF,False,9.1,2025-10-10 10:29:53
ANA,SH,0.0701479767819762,0.20172022295277936,xGF,True,4.0,2025-10-10 10:29:53
BOS,SH,0.02634187707984964,1.6156606557275413,xGF,True,14.35,2025-10-10 10:29:53
BUF,SH,0.0,1.0655817221479424,xGF,True,6.0,2025-10-10 10:29:53
CAR,SH,0.2566914599971284,0.11064068219102037,xGF,True,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,1.0930126619314473,xGF,True,6.216666666666667,2025-10-10 10:29:53
CGY,SH,0.5564752164792399,1.8073404857431101,xGF,True,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,1.9196319629371077,xGF,True,10.3,2025-10-10 10:29:53
COL,SH,0.0,0.9162456367775522,xGF,True,10.166666666666666,2025-10-10 10:29:53
DAL,SH,0.02341036600093266,0.7276254361343969,xGF,True,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.003362266728822948,0.6713357658366962,xGF,True,4.116666666666666,2025-10-10 10:29:53
EDM,SH,0.06710556935824583,0.9279973238937531,xGF,True,7.15,2025-10-10 10:29:53
FLA,SH,0.14368795355110495,0.2683579714819181,xGF,True,8.266666666666667,2025-10-10 10:29:53
L.A,SH,0.11945298239783961,1.2362916419243601,xGF,True,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,0.2655133888851875,xGF,True,4.0,2025-10-10 10:29:53
MTL,SH,0.23212529148674427,1.632559940072003,xGF,True,10.616666666666667,2025-10-10 10:29:53
N.J,SH,0.06963143167902695,0.8376908301198694,xGF,True,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.04443652987663829,0.0,xGF,True,2.0,2025-10-10 10:29:53
NYI,SH,0.26448232464949184,0.9495819338864524,xGF,True,4.85,2025-10-10 10:29:53
NYR,SH,0.003949595226138774,1.1284445072148621,xGF,True,10.0,2025-10-10 10:29:53
OTT,SH,0.0,0.8294798797228319,xGF,True,4.633333333333334,2025-10-10 10:29:53
PHI,SH,0.008198778913275842,0.9265794710416891,xGF,True,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,1.0507349363268625,xGF,True,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.0252796041355086,0.5832134482641944,xGF,True,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,0.28399445316512134,xGF,True,2.0,2025-10-10 10:29:53
STL,SH,0.0,0.2916246806591749,xGF,True,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,0.5261625881923139,xGF,True,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,0.8140529923699065,xGF,True,4.0,2025-10-10 10:29:53
UTA,SH,0.13203862609178968,0.9265198755488202,xGF,True,6.983333333333333,2025-10-10 10:29:53
VAN,SH,0.085629646609365,0.7426894373704404,xGF,True,8.0,2025-10-10 10:29:53
VGK,SH,0.0388776309200133,0.5773322015252521,xGF,True,7.416666666666667,2025-10-10 10:29:53
WPG,SH,0.7914251360421705,1.6812247147933714,xGF,True,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,0.23300507859693584,xGF,True,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,0.069910208,0.199960835,xGF,False,4.0,2025-10-10 10:29:53
BOS,SH,0.025936301,1.671245383,xGF,False,14.35,2025-10-10 10:29:53
BUF,SH,0.0,0.994055825,xGF,False,6.0,2025-10-10 10:29:53
CAR,SH,0.267788786,0.109064097,xGF,False,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,1.133861917,xGF,False,6.216666666666667,2025-10-10 10:29:53
CGY,SH,0.554801778,1.843443939,xGF,False,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,1.997155141,xGF,False,10.3,2025-10-10 10:29:53
COL,SH,0.0,0.9780235939999999,xGF,False,10.166666666666666,2025-10-10 10:29:53
DAL,SH,0.021546248,0.776965052,xGF,False,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.0037448902,0.614738598,xGF,False,4.116666666666666,2025-10-10 10:29:53
EDM,SH,0.070006688,0.911699706,xGF,False,7.15,2025-10-10 10:29:53
FLA,SH,0.149899894,0.256756277,xGF,False,8.266666666666667,2025-10-10 10:29:53
L.A,SH,0.12102049590000001,1.214110517,xGF,False,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,0.290003693,xGF,False,4.0,2025-10-10 10:29:53
MTL,SH,0.2234145748,1.767521155,xGF,False,10.616666666666667,2025-10-10 10:29:53
N.J,SH,0.068691333,0.851590124,xGF,False,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.046357617,0.0,xGF,False,2.0,2025-10-10 10:29:53
NYI,SH,0.262802583,0.990634411,xGF,False,4.85,2025-10-10 10:29:53
NYR,SH,0.0036350973,1.21830016,xGF,False,10.0,2025-10-10 10:29:53
OTT,SH,0.0,0.843817123,xGF,False,4.633333333333334,2025-10-10 10:29:53
PHI,SH,0.007844328,0.952555252,xGF,False,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,1.066972412,xGF,False,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.026372496,0.5731003,xGF,False,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,0.283031845,xGF,False,2.0,2025-10-10 10:29:53
STL,SH,0.0,0.264725935,xGF,False,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,0.531148077,xGF,False,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,0.778859724,xGF,False,4.0,2025-10-10 10:29:53
UTA,SH,0.131591077,0.9375739270000001,xGF,False,6.983333333333333,2025-10-10 10:29:53
VAN,SH,0.085919891,0.732941657,xGF,False,8.0,2025-10-10 10:29:53
VGK,SH,0.037196867,0.596199228,xGF,False,7.416666666666667,2025-10-10 10:29:53
WPG,SH,0.8811834971,1.534165894,xGF,False,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,0.222931766,xGF,False,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,1.9260149048833104,3.200919753555469,CF,True,4.0,2025-10-10 10:29:53
BOS,SH,4.121744458888263,25.410924544411632,CF,True,14.35,2025-10-10 10:29:53
BUF,SH,0.9185784411941494,14.844866313248332,CF,True,6.0,2025-10-10 10:29:53
CAR,SH,1.955227403871374,3.0098785911329973,CF,True,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,13.93592946919009,CF,True,6.216666666666667,2025-10-10 10:29:53
CGY,SH,4.750369839555419,25.391044015114975,CF,True,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,19.614608449236357,CF,True,10.3,2025-10-10 10:29:53
COL,SH,0.0,14.343993131234978,CF,True,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0972596182612335,11.141011815812869,CF,True,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.8565948416585047,8.656332853941489,CF,True,4.116666666666666,2025-10-10 10:29:53
EDM,SH,1.955227403871374,12.691902620955883,CF,True,7.15,2025-10-10 10:29:53
FLA,SH,1.955227403871374,8.18748455476537,CF,True,8.266666666666667,2025-10-10 10:29:53
L.A,SH,1.8613474822304537,21.112674140790517,CF,True,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,6.229232272776631,CF,True,4.0,2025-10-10 10:29:53
MTL,SH,5.1739618046183695,13.70195132440606,CF,True,10.616666666666667,2025-10-10 10:29:53
N.J,SH,2.9494504742289815,12.043036475841333,CF,True,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.977613701935687,1.0234355693456711,CF,True,2.0,2025-10-10 10:29:53
NYI,SH,2.9494504742289815,9.838471429879487,CF,True,4.85,2025-10-10 10:29:53
NYR,SH,1.0972596182612335,14.802112187257913,CF,True,10.0,2025-10-10 10:29:53
OTT,SH,0.0,9.110195370034273,CF,True,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.0234355693456711,17.055773806565004,CF,True,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,15.30404470431203,CF,True,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.977613701935687,9.992643225840649,CF,True,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,2.889022357324966,CF,True,2.0,2025-10-10 10:29:53
STL,SH,0.0,5.35271862838237,CF,True,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,11.39018156691888,CF,True,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,7.164048985419698,CF,True,4.0,2025-10-10 10:29:53
UTA,SH,1.9260149048833104,10.212477893015194,CF,True,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.0798962249166095,7.764487736437258,CF,True,8.0,2025-10-10 10:29:53
VGK,SH,1.0234355693456711,14.95936503853576,CF,True,7.416666666666667,2025-10-10 10:29:53
WPG,SH,7.038709531874972,17.763786177744702,CF,True,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,2.0468711386913423,CF,True,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,2.0,3.0,CF,False,4.0,2025-10-10 10:29:53
BOS,SH,4.0,26.0,CF,False,14.35,2025-10-10 10:29:53
