player,playertoi,teamtoi,toi_perc,TOI_QOT,TOI_QOC,game_strength,last_team,all_teams,last_update,team,Pos
JORDAN GREENWAY,512.5166666666667,2064.35,0.2482702384124139,0.3004210320411653,0.28878056974556504,AS,BUF,BUF,2025-10-15 18:12:13,BUF,F
BARRETT HAYTON,1320.3166666666666,4994.216666666666,0.26436912028246007,0.300398488863264,0.2927597214249595,AS,UTA,UTA,2025-10-15 18:12:13,UTA,F
ADAM FANTILLI,1433.1833333333334,4980.25,0.2877733714840286,0.30034539778006725,0.2873951172847611,AS,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
BRAYDEN SCHENN,1440.0,4981.383333333333,0.2890763275261557,0.30032007903335467,0.28983305382116586,AS,STL,STL,2025-10-15 18:12:13,STL,F
VASILY PODKOLZIN,1083.6833333333334,4958.733333333334,0.21854035304714914,0.3003132863843496,0.28767609923724424,AS,EDM,EDM,2025-10-15 18:12:13,EDM,F
CHRIS KREIDER,1139.2833333333333,4100.583333333333,0.27783445444753796,0.30007677419447126,0.2894921929541664,AS,NYR,NYR,2025-10-15 18:12:13,NYR,F
PHILLIP DANAULT,1413.5666666666666,4843.35,0.2918572200370955,0.3000409552641721,0.28837927664257984,AS,L.A,L.A,2025-10-15 18:12:13,L.A,F
JAKE MIDDLETON,1465.5833333333333,4066.05,0.3604440017543644,0.2999574235766108,0.292884818808896,AS,MIN,MIN,2025-10-15 18:12:13,MIN,D
NAZEM KADRI,1586.9,5001.983333333334,0.31725415585151223,0.2996744447181431,0.29052582958253614,AS,CGY,CGY,2025-10-15 18:12:13,CGY,F
MASON MARCHMENT,951.0666666666667,3750.3333333333335,0.2535952359790241,0.2996580997342117,0.28669092578196076,AS,DAL,DAL,2025-10-15 18:12:13,DAL,F
REILLY SMITH,1219.0166666666667,4782.216666666666,0.2549061976140772,0.29960676781515855,0.2909857752440524,AS,VGK,NYR/VGK,2025-10-15 18:12:13,NYR,F
REILLY SMITH,1219.0166666666667,4782.216666666666,0.2549061976140772,0.29960676781515855,0.2909857752440524,AS,VGK,NYR/VGK,2025-10-15 18:12:13,VGK,F
MIKAEL GRANLUND,1614.2666666666667,5029.316666666667,0.3209713711935684,0.29955247713853617,0.293277435828712,AS,DAL,S.J/DAL,2025-10-15 18:12:13,S.J,F
MIKAEL GRANLUND,1614.2666666666667,5029.316666666667,0.3209713711935684,0.29955247713853617,0.293277435828712,AS,DAL,S.J/DAL,2025-10-15 18:12:13,DAL,F
SEAN COUTURIER,1366.1,4807.666666666667,0.2841503154683492,0.2995285810633588,0.28812817053458406,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
JANI NYMAN,167.83333333333334,725.8166666666667,0.2312337826356518,0.29945547265557676,0.28280605843854245,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
MORGAN FROST,1276.1666666666667,4948.883333333333,0.25786962041942124,0.29936865023430964,0.28621484663537,AS,CGY,PHI/CGY,2025-10-15 18:12:13,PHI,F
MORGAN FROST,1276.1666666666667,4948.883333333333,0.25786962041942124,0.29936865023430964,0.28621484663537,AS,CGY,PHI/CGY,2025-10-15 18:12:13,CGY,F
CONNOR ZARY,868.0,3300.9,0.26295858705201614,0.29930318711863285,0.28677146861592245,AS,CGY,CGY,2025-10-15 18:12:13,CGY,F
ANDREI SVECHNIKOV,1232.1833333333334,4350.333333333333,0.28323883227338903,0.2992317569071546,0.2920830348455995,AS,CAR,CAR,2025-10-15 18:12:13,CAR,F
DANTE FABBRO,1420.9,4132.483333333334,0.34383683741414567,0.29916464667453513,0.28921806659151067,AS,CBJ,NSH/CBJ,2025-10-15 18:12:13,CBJ,D
DANTE FABBRO,1420.9,4132.483333333334,0.34383683741414567,0.29916464667453513,0.28921806659151067,AS,CBJ,NSH/CBJ,2025-10-15 18:12:13,NSH,D
WILLIAM NYLANDER,1594.7333333333333,4960.583333333333,0.3214810086179381,0.29913533263276804,0.29110942956847785,AS,TOR,TOR,2025-10-15 18:12:13,TOR,F
GABE PERREAULT,72.18333333333334,300.4,0.2402907234798047,0.2989986855639526,0.29050886330048176,AS,NYR,NYR,2025-10-15 18:12:13,NYR,F
ANDRE BURAKOVSKY,1139.3666666666666,4776.5,0.2385358875047978,0.29888628616511054,0.28469124184950534,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
KEVIN FIALA,1499.6,4903.35,0.30583172728848645,0.29871360597177793,0.28622823908431627,AS,L.A,L.A,2025-10-15 18:12:13,L.A,F
LOGAN COOLEY,1339.6,4558.766666666666,0.2938514071788422,0.2986930331047546,0.29175500469256443,AS,UTA,UTA,2025-10-15 18:12:13,UTA,F
TEUVO TERAVAINEN,1398.4,4964.5,0.28167992748514453,0.29856631105583015,0.29264946101183703,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
DYLAN HOLLOWAY,1295.4833333333333,4676.383333333333,0.27702676213455557,0.29835723675326403,0.28619598630852633,AS,STL,STL,2025-10-15 18:12:13,STL,F
JASON DICKINSON,926.25,3557.116666666667,0.2603934834861569,0.2982967277185772,0.2980087611166941,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
EVGENI MALKIN,1209.4166666666667,4125.183333333333,0.2931788890190739,0.29823601054598736,0.28847283342941127,AS,PIT,PIT,2025-10-15 18:12:13,PIT,F
DYLAN COZENS,1398.9833333333333,4956.583333333333,0.2822475159299921,0.2981325216448611,0.2867646999057101,AS,OTT,BUF/OTT,2025-10-15 18:12:13,BUF,F
DYLAN COZENS,1398.9833333333333,4956.583333333333,0.2822475159299921,0.2981325216448611,0.2867646999057101,AS,OTT,BUF/OTT,2025-10-15 18:12:13,OTT,F
ARTEM ZUB,1155.4666666666667,3387.65,0.341082067706719,0.2979598234926217,0.29391838670406945,AS,OTT,OTT,2025-10-15 18:12:13,OTT,D
QUINTON BYFIELD,1506.15,4903.35,0.30716754871669366,0.2979477502417394,0.2867070933928898,AS,L.A,L.A,2025-10-15 18:12:13,L.A,F
EVGENY DADONOV,1082.6666666666667,4833.433333333333,0.22399536561312525,0.29767584792092594,0.28809193963657775,AS,DAL,DAL,2025-10-15 18:12:13,DAL,F
BRANDON SAAD,1066.9333333333334,4361.383333333333,0.24463186374353701,0.297621054164107,0.28750537643173707,AS,VGK,STL/VGK,2025-10-15 18:12:13,STL,F
BRANDON SAAD,1066.9333333333334,4361.383333333333,0.24463186374353701,0.297621054164107,0.28750537643173707,AS,VGK,STL/VGK,2025-10-15 18:12:13,VGK,F
MATT DUCHENE,1405.7166666666667,4960.966666666666,0.2833553944459749,0.297513842853851,0.28955713823197143,AS,DAL,DAL,2025-10-15 18:12:13,DAL,F
CONOR GARLAND,1511.0166666666667,4940.35,0.30585214947658906,0.297465353926246,0.29207574365222816,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
JOEL FARABEE,1207.9833333333333,4945.0,0.24428378833838896,0.2974167545707717,0.2864597988222202,AS,CGY,PHI/CGY,2025-10-15 18:12:13,PHI,F
JOEL FARABEE,1207.9833333333333,4945.0,0.24428378833838896,0.2974167545707717,0.2864597988222202,AS,CGY,PHI/CGY,2025-10-15 18:12:13,CGY,F
JACK QUINN,1099.8833333333334,4483.133333333333,0.24533808199622287,0.2973916218458184,0.28378600590518643,AS,BUF,BUF,2025-10-15 18:12:13,BUF,F
PAVEL DOROFEYEV,1355.0333333333333,4967.766666666666,0.27276509229499507,0.29737140894511666,0.2873468543312829,AS,VGK,VGK,2025-10-15 18:12:13,VGK,F
MATTY BENIERS,1532.05,4958.75,0.308958911015881,0.2973003573534371,0.2923674005426474,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
SAM BENNETT,1326.4666666666667,4608.333333333333,0.2878408679927667,0.2972227563266296,0.290237509870989,AS,FLA,FLA,2025-10-15 18:12:13,FLA,F
MARCO KASPER,1189.7166666666667,4673.95,0.25454201834993245,0.29708661397570474,0.2892927726977194,AS,DET,DET,2025-10-15 18:12:13,DET,F
EVAN RODRIGUES,1247.9666666666667,4973.333333333333,0.25093163538873997,0.2970560760288283,0.2886955103752622,AS,FLA,FLA,2025-10-15 18:12:13,FLA,F
EETU LUOSTARINEN,1223.0666666666666,4853.333333333333,0.25200549450549453,0.2969960242710016,0.29112163186534495,AS,FLA,FLA,2025-10-15 18:12:13,FLA,F
COLE SILLINGER,1116.3,4010.2833333333333,0.27835938441589747,0.29699171356453313,0.28943777159374806,AS,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
JORDAN STAAL,1157.8,4530.333333333333,0.2555661835037893,0.2969740701041248,0.2957742897531991,AS,CAR,CAR,2025-10-15 18:12:13,CAR,F
TROY TERRY,1440.6166666666666,4685.316666666667,0.3074747704708682,0.29692594551597584,0.2942377061155089,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
GUSTAV FORSLING,1835.8166666666666,4853.333333333333,0.37825892857142857,0.29678423829234096,0.29819248496183637,AS,FLA,FLA,2025-10-15 18:12:13,FLA,D
OLIVER BJORKSTRAND,1194.15,4789.233333333334,0.24934053467152015,0.29677658898675496,0.2844721162794869,AS,T.B,SEA/T.B,2025-10-15 18:12:13,SEA,F
OLIVER BJORKSTRAND,1194.15,4789.233333333334,0.24934053467152015,0.29677658898675496,0.2844721162794869,AS,T.B,SEA/T.B,2025-10-15 18:12:13,T.B,F
IVAN DEMIDOV,27.416666666666668,125.0,0.21933333333333332,0.2967647263924246,0.26718527993414515,AS,MTL,MTL,2025-10-15 18:12:13,MTL,F
TYLER BERTUZZI,1302.7666666666667,4964.5,0.2624164904152818,0.29665409431550605,0.2886260394204958,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
FRANK NAZAR,841.1833333333333,3215.9333333333334,0.2615674039677439,0.29656178974802905,0.2893891469178409,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
PIUS SUTER,1404.8666666666666,4938.8,0.284455063308226,0.2964866167434042,0.29137307476734614,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
MIKEY ANDERSON,1747.15,4653.35,0.37546068961071055,0.2964253475100249,0.2946339568829035,AS,L.A,L.A,2025-10-15 18:12:13,L.A,D
NOAH CATES,1238.4333333333334,4749.316666666667,0.26076031990567067,0.2963709332909524,0.29106794236518285,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
BROCK FABER,1990.95,4736.4,0.42035089941727893,0.2963677935402951,0.2939506129507254,AS,MIN,MIN,2025-10-15 18:12:13,MIN,D
KIRBY DACH,893.4166666666666,3457.5333333333333,0.25839712318994273,0.29622359375073437,0.28537059002984183,AS,MTL,MTL,2025-10-15 18:12:13,MTL,F
NICK FOLIGNO,1242.1333333333334,4723.733333333334,0.2629558541266795,0.2962133183306209,0.2918784412386982,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
OWEN TIPPETT,1231.3666666666666,4690.266666666666,0.2625366006197231,0.2961412224037679,0.28588060027076706,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
DAWSON MERCER,1466.45,4963.466666666666,0.2954487455004567,0.2959403988162135,0.2910850368809794,AS,N.J,N.J,2025-10-15 18:12:13,N.J,F
SHANE PINTO,1228.9833333333333,4235.233333333334,0.29018078500200695,0.2958880112905209,0.29125794938666355,AS,OTT,OTT,2025-10-15 18:12:13,OTT,F
MATVEI MICHKOV,1334.75,4865.25,0.2743435589126972,0.295738878495843,0.28583609873070465,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
JORDAN MARTINOOK,1208.4333333333334,4770.333333333333,0.253322618964433,0.2956533992592359,0.29489483975847147,AS,CAR,CAR,2025-10-15 18:12:13,CAR,F
DREW DOUGHTY,724.1,1818.7833333333333,0.39812328754570364,0.29530763483887523,0.2880374677457983,AS,L.A,L.A,2025-10-15 18:12:13,L.A,D
JETT LUCHANKO,56.21666666666667,245.93333333333334,0.2285849823800488,0.29518480264212044,0.2892848083385563,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
RYAN DONATO,1304.2166666666667,4844.5,0.2692159493583789,0.29512622843834563,0.2902407091696836,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
JONAS BRODIN,1147.45,3038.95,0.3775810724098784,0.2951172726978027,0.29078245450341195,AS,MIN,MIN,2025-10-15 18:12:13,MIN,D
WILL SMITH,1172.8166666666666,4486.816666666667,0.26139170681515106,0.29471798432443574,0.2856610467471167,AS,S.J,S.J,2025-10-15 18:12:13,S.J,F
RYAN HARTMAN,1029.15,4192.816666666667,0.2454555211492672,0.2946951014352957,0.2845628981998627,AS,MIN,MIN,2025-10-15 18:12:13,MIN,F
WILL CUYLLE,1232.7833333333333,4949.783333333334,0.24905803957748993,0.2945060934305468,0.2879864350828993,AS,NYR,NYR,2025-10-15 18:12:13,NYR,F
JONATHAN LEKKERIMAKI,300.1333333333333,1455.1166666666666,0.20626066638413873,0.29448501067181077,0.28208019789669997,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
MACKLIN CELEBRINI,1385.1666666666667,4246.816666666667,0.32616587326193347,0.2944207602062954,0.2937158895177239,AS,S.J,S.J,2025-10-15 18:12:13,S.J,F
KEVIN BAHL,1561.2666666666667,4459.016666666666,0.35013698834944923,0.2943506423200874,0.2929019587096636,AS,CGY,CGY,2025-10-15 18:12:13,CGY,D
KAILER YAMAMOTO,145.35,732.0666666666667,0.19854749112102724,0.2941118832392251,0.28087835561843344,AS,UTA,UTA,2025-10-15 18:12:13,UTA,F
YEGOR SHARANGOVICH,1213.7833333333333,4451.366666666667,0.2726765562636194,0.2940871484012565,0.284953504035254,AS,CGY,CGY,2025-10-15 18:12:13,CGY,F
JARED MCCANN,1411.2833333333333,4958.75,0.2846046550710024,0.2938956135450677,0.2893488651069554,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
CASEY MITTELSTADT,1382.1666666666667,4888.883333333333,0.28271623035935267,0.2938818882989145,0.2853900275829731,AS,BOS,COL/BOS,2025-10-15 18:12:13,COL,F
CASEY MITTELSTADT,1382.1666666666667,4888.883333333333,0.28271623035935267,0.2938818882989145,0.2853900275829731,AS,BOS,COL/BOS,2025-10-15 18:12:13,BOS,F
PHILIPP KURASHEV,699.6833333333333,3082.5833333333335,0.22697953556270445,0.2937466793831961,0.2856590944253249,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
TYSON FOERSTER,1358.3,4935.25,0.27522415277848133,0.2935835979206488,0.2922694080394702,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
CHANDLER STEPHENSON,1521.7333333333333,4714.783333333334,0.32275785030772003,0.2934749265587834,0.29203909429414454,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
ANTHONY BEAUVILLIER,1042.8,4914.733333333334,0.21217834809620054,0.29333850661706656,0.28339360669846897,AS,WSH,PIT/WSH,2025-10-15 18:12:13,PIT,F
ANTHONY BEAUVILLIER,1042.8,4914.733333333334,0.21217834809620054,0.29333850661706656,0.28339360669846897,AS,WSH,PIT/WSH,2025-10-15 18:12:13,WSH,F
BOBBY BRINK,1171.6333333333334,4815.25,0.24331723863420038,0.29331298447610993,0.29016861920288795,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
EELI TOLVANEN,1159.9166666666667,4898.75,0.2367780896487199,0.29329640125630435,0.2823580979177991,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
ZACH BENSON,1110.4833333333333,4552.116666666667,0.24394878572971548,0.29329050429125286,0.2853197142406414,AS,BUF,BUF,2025-10-15 18:12:13,BUF,F
JOEY ANDERSON,223.08333333333334,1083.5666666666666,0.20587873381117913,0.2930072089570304,0.29080707368759734,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
RYAN MCLEOD,1328.4666666666667,4792.116666666667,0.2772191828941282,0.2929299776931201,0.2879435844099755,AS,BUF,BUF,2025-10-15 18:12:13,BUF,F
ARSHDEEP BAINS,136.55,782.9333333333333,0.1744082084468665,0.29288360873949226,0.28105496864925306,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
LEO CARLSSON,1234.2666666666667,4619.266666666666,0.26719969980805036,0.29285293088452574,0.28942653664516055,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
NICK JENSEN,1435.65,4291.35,0.33454507322870425,0.2928271470993905,0.28698512481915917,AS,OTT,OTT,2025-10-15 18:12:13,OTT,D
ANTON LUNDELL,1320.2833333333333,4793.333333333333,0.27544158553546594,0.29264477543828604,0.2912402108163834,AS,FLA,FLA,2025-10-15 18:12:13,FLA,F
DAKOTA JOSHUA,738.7666666666667,3485.75,0.21193908532357933,0.2926290891436618,0.2851418219330951,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
JEFF SKINNER,935.9833333333333,4353.85,0.2149783142123255,0.29257844332401584,0.28060580754018505,AS,EDM,EDM,2025-10-15 18:12:13,EDM,F
TRAVIS KONECNY,1688.1,4995.25,0.3379410439917922,0.29234138096990614,0.29461555326813293,AS,PHI,PHI,2025-10-15 18:12:13,PHI,F
ANTHONY MANTHA,180.73333333333332,787.4666666666667,0.2295123603115476,0.2921503025650406,0.28674352998078245,AS,CGY,CGY,2025-10-15 18:12:13,CGY,F
TOMAS HERTL,1240.65,4418.25,0.28080122220336107,0.2920974769576687,0.28563569869207156,AS,VGK,VGK,2025-10-15 18:12:13,VGK,F
BOBBY MCMANN,1072.75,4477.733333333334,0.23957433820683083,0.29209234731330774,0.28425269341262366,AS,TOR,TOR,2025-10-15 18:12:13,TOR,F
FREDERICK GAUDREAU,1284.25,4976.4,0.25806808134394343,0.291995964811265,0.2857747271964421,AS,MIN,MIN,2025-10-15 18:12:13,MIN,F
MAXWELL CROZIER,83.45,300.96666666666664,0.2772732307010743,0.29198083915431366,0.2895123813956843,AS,T.B,T.B,2025-10-15 18:12:13,T.B,D
ANDREW COPP,823.3333333333334,3402.2,0.2420002743322948,0.2919497095048886,0.28883641249718794,AS,DET,DET,2025-10-15 18:12:13,DET,F
LANDON SLAGGERT,406.15,2008.9833333333333,0.2021669335235899,0.2918563563103738,0.28322958747963184,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
ALEX WENNBERG,1452.0,4672.7,0.3107411132749802,0.29177536582993896,0.29050718154235333,AS,S.J,S.J,2025-10-15 18:12:13,S.J,F
ERIK CERNAK,1387.8,4604.95,0.301371350394684,0.29167946805586603,0.29998150419740055,AS,T.B,T.B,2025-10-15 18:12:13,T.B,D
OLIVER MOORE,122.2,555.8,0.21986326016552718,0.2916285186103716,0.2799439033973824,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
PATRIK LAINE,743.9833333333333,3164.4333333333334,0.23510791821600496,0.291512038221468,0.2793491601478487,AS,MTL,MTL,2025-10-15 18:12:13,MTL,F
CONNOR BEDARD,1663.4166666666667,4964.5,0.3350622754893074,0.2912958682624404,0.29432818786312326,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
JACK ROSLOVIC,1119.5166666666667,4890.333333333333,0.2289244086974303,0.29110712833697006,0.2848311813180895,AS,CAR,CAR,2025-10-15 18:12:13,CAR,F
MATT GRZELCYK,1690.1833333333334,4982.55,0.33922054637351023,0.2910209627280343,0.2906084530620185,AS,PIT,PIT,2025-10-15 18:12:13,PIT,D
MICHAEL AMADIO,1014.9,4353.233333333334,0.23313705521566344,0.2909725428895365,0.2840175147662982,AS,OTT,OTT,2025-10-15 18:12:13,OTT,F
GEORGII MERKULOV,82.4,362.8833333333333,0.22707022459008863,0.2908098189280311,0.2781723093128042,AS,BOS,BOS,2025-10-15 18:12:13,BOS,F
LOGAN STANKOVEN,1177.1166666666666,4713.016666666666,0.24975864715097548,0.2904105616022321,0.2860027298178118,AS,CAR,DAL/CAR,2025-10-15 18:12:13,DAL,F
LOGAN STANKOVEN,1177.1166666666666,4713.016666666666,0.24975864715097548,0.2904105616022321,0.2860027298178118,AS,CAR,DAL/CAR,2025-10-15 18:12:13,CAR,F
TREVOR ZEGRAS,969.9333333333333,3465.0333333333333,0.2799203470866081,0.29039077678513875,0.283537766331321,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
NILS HOGLANDER,873.3333333333334,4390.1,0.19893244648944974,0.29020150183615445,0.28310930183805266,AS,VAN,VAN,2025-10-15 18:12:13,VAN,F
ELMER SODERBLOM,347.6333333333333,1586.45,0.2191265614001912,0.2901754903546052,0.2848061396608811,AS,DET,DET,2025-10-15 18:12:13,DET,F
VICTOR HEDMAN,1812.7,4785.916666666667,0.37875711723633576,0.29010385128387123,0.28991793983088743,AS,T.B,T.B,2025-10-15 18:12:13,T.B,D
ADAM LOWRY,1126.2666666666667,4417.683333333333,0.2549450881117931,0.2901001348040239,0.29263283657152356,AS,WPG,WPG,2025-10-15 18:12:13,WPG,F
ANDREW POTURALSKI,43.36666666666667,180.55,0.2401920059078741,0.2900951529532792,0.26856792937602897,AS,S.J,S.J,2025-10-15 18:12:13,S.J,F
TYLER JOHNSON,117.35,545.0166666666667,0.215314516375646,0.2900581391985476,0.2825679341504251,AS,BOS,BOS,2025-10-15 18:12:13,BOS,F
VLADISLAV GAVRIKOV,1893.1,4963.35,0.3814157776501758,0.2900295327225119,0.29375390158431336,AS,L.A,L.A,2025-10-15 18:12:13,L.A,D
WILLIAM KARLSSON,897.8666666666667,3211.0333333333333,0.27961922953151114,0.29002274561238445,0.28816985011152685,AS,VGK,VGK,2025-10-15 18:12:13,VGK,F
J.J. MOSER,1018.05,3276.0833333333335,0.31075216849388243,0.28998973127141114,0.287459789303365,AS,T.B,T.B,2025-10-15 18:12:13,T.B,D
MARCUS FOLIGNO,1115.1166666666666,4676.4,0.23845621988424143,0.2899764007039853,0.282456583411669,AS,MIN,MIN,2025-10-15 18:12:13,MIN,F
CHARLIE COYLE,1410.1166666666666,5053.2,0.2790541966806512,0.2899107422378784,0.2911733888834909,AS,COL,BOS/COL,2025-10-15 18:12:13,BOS,F
CHARLIE COYLE,1410.1166666666666,5053.2,0.2790541966806512,0.2899107422378784,0.2911733888834909,AS,COL,BOS/COL,2025-10-15 18:12:13,COL,F
ERIK HAULA,1014.5833333333334,4167.083333333333,0.24347565243475652,0.289841789368491,0.28250299946892743,AS,N.J,N.J,2025-10-15 18:12:13,N.J,F
JAMES VAN RIEMSDYK,880.25,4310.25,0.20422249289484368,0.28975955288580957,0.2798756602245294,AS,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
JOEL HANLEY,984.7666666666667,3234.4666666666667,0.3044602922686893,0.2896335364847586,0.2878718493094574,AS,CGY,CGY,2025-10-15 18:12:13,CGY,D
CHRIS TANEV,1481.2,4529.583333333333,0.327005795235029,0.2895402051288217,0.29338615909136745,AS,TOR,TOR,2025-10-15 18:12:13,TOR,D
ALEX TURCOTTE,798.1,4123.35,0.19355621036293305,0.2895246748825066,0.2804768339289667,AS,L.A,L.A,2025-10-15 18:12:13,L.A,F
MASON APPLETON,1053.0166666666667,4295.116666666667,0.24516602187755862,0.2892774076247719,0.28667942822063236,AS,WPG,WPG,2025-10-15 18:12:13,WPG,F
MATHIEU OLIVIER,1184.8166666666666,4980.25,0.23790305038234358,0.2892293186507913,0.2829503413184921,AS,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
DARREN RADDYSH,1262.8833333333334,4411.116666666667,0.28629560919948466,0.28914630538066355,0.2816409439705047,AS,T.B,T.B,2025-10-15 18:12:13,T.B,D
DYLAN DEMELO,1765.65,4959.916666666667,0.3559838034913221,0.28913215340908316,0.29156019767535973,AS,WPG,WPG,2025-10-15 18:12:13,WPG,D
COLE PERFETTI,1245.3333333333333,4959.916666666667,0.25107948722256757,0.28897234309025405,0.28156934286526125,AS,WPG,WPG,2025-10-15 18:12:13,WPG,F
ALEX KERFOOT,1235.5333333333333,4934.216666666666,0.25040111061195125,0.28886849930585334,0.28956190762541834,AS,UTA,UTA,2025-10-15 18:12:13,UTA,F
RYAN GREENE,26.4,125.8,0.20985691573926868,0.28876584092049723,0.26605281532858976,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
SHANE WRIGHT,1108.6833333333334,4778.75,0.23200279012991543,0.28855311989497523,0.2786048551642225,AS,SEA,SEA,2025-10-15 18:12:13,SEA,F
VLADISLAV NAMESTNIKOV,1176.5,4719.916666666667,0.24926287540387365,0.28841741915325736,0.28258494851825255,AS,WPG,WPG,2025-10-15 18:12:13,WPG,F
ALEX KILLORN,1416.6333333333334,4989.266666666666,0.2839361830061866,0.288370683100136,0.28897964238259766,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
JUSTIN SOURDIF,9.45,60.0,0.1575,0.28837008017114035,0.2755202606296468,AS,FLA,FLA,2025-10-15 18:12:13,FLA,F
FILIP CHYTIL,838.2,3393.366666666667,0.24701132601840847,0.28836631912554095,0.2816468505814871,AS,VAN,NYR/VAN,2025-10-15 18:12:13,NYR,F
FILIP CHYTIL,838.2,3393.366666666667,0.24701132601840847,0.28836631912554095,0.2816468505814871,AS,VAN,NYR/VAN,2025-10-15 18:12:13,VAN,F
JACKSON BLAKE,1107.6666666666667,4830.333333333333,0.22931474708439722,0.28834099547374115,0.2821841948001594,AS,CAR,CAR,2025-10-15 18:12:13,CAR,F
ADAM FOX,1720.4166666666667,4463.266666666666,0.3854613213042764,0.2880601336343655,0.29078833043925273,AS,NYR,NYR,2025-10-15 18:12:13,NYR,D
ROBBY FABBRI,713.0,2679.6833333333334,0.26607621547322136,0.28805164467933303,0.28434361724692614,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
COLTON DACH,303.2,1513.5333333333333,0.20032594811258425,0.2879640954800264,0.28153371966593954,AS,CHI,CHI,2025-10-15 18:12:13,CHI,F
CUTTER GAUTHIER,1160.75,4989.266666666666,0.23264942075655742,0.287947200887786,0.2824495793788949,AS,ANA,ANA,2025-10-15 18:12:13,ANA,F
BRETT HOWDEN,1189.0333333333333,4846.95,0.2453157827774855,0.28794642898211137,0.2857584749396182,AS,VGK,VGK,2025-10-15 18:12:13,VGK,F
